latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.398945,78.457085,505.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2021-04-01,37.6,20.5,0.00,0.00,3
2021-04-02,37.1,21.2,0.00,0.00,3
2021-04-03,38.2,21.1,0.00,0.00,3
2021-04-04,36.7,22.5,0.00,0.00,3
2021-04-05,36.0,22.2,0.00,0.00,1
2021-04-06,37.6,22.3,0.00,0.00,2
2021-04-07,35.8,22.4,0.00,0.00,3
2021-04-08,36.3,23.6,0.00,0.00,3
2021-04-09,35.5,23.0,0.00,0.00,3
2021-04-10,35.0,25.1,0.00,0.00,3
2021-04-11,35.4,22.9,0.00,0.00,2
2021-04-12,34.9,23.6,0.10,0.10,51
2021-04-13,34.6,23.6,2.90,2.90,61
2021-04-14,31.7,21.3,1.80,1.80,53
2021-04-15,33.3,20.7,0.00,0.00,1
2021-04-16,35.0,21.2,0.00,0.00,1
2021-04-17,35.2,21.9,0.00,0.00,1
2021-04-18,35.2,23.3,0.00,0.00,2
2021-04-19,35.3,23.3,0.00,0.00,1
2021-04-20,34.9,24.2,0.00,0.00,3
2021-04-21,35.9,23.9,0.10,0.10,51
2021-04-22,34.6,22.9,0.00,0.00,3
2021-04-23,35.1,23.8,0.00,0.00,3
2021-04-24,35.5,23.5,0.00,0.00,2
2021-04-25,36.1,23.2,0.00,0.00,1
2021-04-26,35.1,24.3,0.00,0.00,2
2021-04-27,36.1,24.0,0.00,0.00,2
2021-04-28,36.3,23.7,0.00,0.00,2
2021-04-29,36.4,23.4,0.00,0.00,3
2021-04-30,36.2,22.5,0.00,0.00,2
2021-05-01,36.4,22.9,0.00,0.00,3
2021-05-02,34.9,22.9,0.00,0.00,3
2021-05-03,34.4,23.6,0.00,0.00,2
2021-05-04,34.6,23.6,0.00,0.00,1
2021-05-05,35.4,24.2,0.00,0.00,2
2021-05-06,34.8,25.2,0.00,0.00,3
2021-05-07,34.5,24.0,0.00,0.00,3
2021-05-08,35.3,25.0,0.00,0.00,3
2021-05-09,35.3,25.1,0.10,0.10,51
2021-05-10,35.1,25.6,0.10,0.10,51
2021-05-11,35.7,25.9,0.90,0.90,53
2021-05-12,37.0,25.3,0.00,0.00,2
2021-05-13,35.6,27.0,0.10,0.10,51
2021-05-14,35.2,26.8,0.40,0.40,51
2021-05-15,34.2,24.6,0.70,0.70,53
2021-05-16,32.9,24.3,11.30,11.30,63
2021-05-17,33.8,23.7,0.70,0.70,51
2021-05-18,33.9,24.0,2.20,2.20,53
2021-05-19,34.8,25.4,0.10,0.10,51
2021-05-20,34.0,24.1,0.30,0.30,51
2021-05-21,35.5,24.9,0.00,0.00,3
